REGION TYPE,REGION,YEAR,WEEK,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,New York,2022,33,637,116,50865
States,North Carolina,2022,33,1020,126,87128
States,North Dakota,2022,33,32,9,3416
States,Ohio,2022,33,792,75,39391
States,Oklahoma,2022,33,162,29,20284
States,Oregon,2022,33,255,89,39458
States,Pennsylvania,2022,33,465,95,64987
States,Rhode Island,2022,33,41,24,11994
States,South Carolina,2022,33,310,39,29468
States,South Dakota,2022,33,57,32,10557
States,Tennessee,2022,33,637,102,36525
States,Texas,2022,33,1130,52,50453
States,Utah,2022,33,256,43,17400
States,Vermont,2022,33,15,11,3014
States,Virginia,2022,33,2215,168,108102
States,Washington,2022,33,316,66,34728
States,West Virginia,2022,33,82,29,8984
States,Wisconsin,2022,33,116,34,20392
States,Wyoming,2022,33,14,11,2769
States,Commonwealth of the Northern Mariana Islands,2022,33,X,X,X
States,Puerto Rico,2022,33,232,10,3256
States,Virgin Islands,2022,33,8,4,1556
States,New York City,2022,33,1384,25,76378
States,Alabama,2022,34,1277,104,57621
States,Alaska,2022,34,65,12,4167
States,Arizona,2022,34,101,27,11079
States,Arkansas,2022,34,181,43,14278
States,California,2022,34,1949,140,120082
States,Colorado,2022,34,831,78,46882
States,Connecticut,2022,34,496,64,43444
States,Delaware,2022,34,55,9,7633
States,District of Columbia,2022,34,166,4,4852
States,Florida,2022,34,7530,348,245020
States,Georgia,2022,34,3305,104,87207
States,Hawaii,2022,34,50,20,3171
States,Idaho,2022,34,76,30,9142
States,Illinois,2022,34,1290,172,73775
States,Indiana,2022,34,910,99,59438
States,Iowa,2022,34,22,15,5100
States,Kansas,2022,34,111,13,10065
States,Kentucky,2022,34,671,69,37400
States,Louisiana,2022,34,733,86,45080
States,Maine,2022,34,107,46,15760
States,Maryland,2022,34,552,57,40660
States,Massachusetts,2022,34,559,74,68225
States,Michigan,2022,34,520,152,87473
States,Minnesota,2022,34,216,70,32202
States,Mississippi,2022,34,477,30,13751
States,Missouri,2022,34,245,41,27549
States,Montana,2022,34,44,28,7368
States,Nebraska,2022,34,299,70,15097
States,Nevada,2022,34,136,23,10415
States,New Hampshire,2022,34,1,9,983
States,New Jersey,2022,34,671,34,28999
States,New Mexico,2022,34,940,36,23987
States,New York,2022,34,562,117,38426
States,North Carolina,2022,34,994,125,86463
States,North Dakota,2022,34,37,9,2421
States,Ohio,2022,34,772,77,40495
States,Oklahoma,2022,34,97,29,16366
States,Oregon,2022,34,238,78,39038
States,Pennsylvania,2022,34,470,95,66072
States,Rhode Island,2022,34,63,23,11828
States,South Carolina,2022,34,533,38,32671
States,South Dakota,2022,34,36,30,8976
States,Tennessee,2022,34,827,100,38029
States,Texas,2022,34,1811,51,53420
States,Utah,2022,34,337,42,17979
States,Vermont,2022,34,27,11,5146
States,Virginia,2022,34,2306,168,110216
States,Washington,2022,34,300,66,35178
States,West Virginia,2022,34,95,27,9474
States,Wisconsin,2022,34,136,34,21260
States,Wyoming,2022,34,14,10,2176
States,Commonwealth of the Northern Mariana Islands,2022,34,X,X,X
States,Puerto Rico,2022,34,278,10,3474
States,Virgin Islands,2022,34,12,3,927
States,New York City,2022,34,1227,24,76349
States,Alabama,2022,35,1207,104,58664
States,Alaska,2022,35,1,1,341
States,Arizona,2022,35,95,27,10887
States,Arkansas,2022,35,214,42,13646
States,California,2022,35,2218,140,120757
States,Colorado,2022,35,990,78,47376
States,Connecticut,2022,35,465,64,43324
States,Delaware,2022,35,240,10,8019
States,District of Columbia,2022,35,201,4,6229
States,Florida,2022,35,8019,347,248516
States,Georgia,2022,35,3077,104,85748
States,Hawaii,2022,35,72,20,3146
States,Idaho,2022,35,77,31,9681
States,Illinois,2022,35,1502,172,74441
States,Indiana,2022,35,774,95,53354
States,Iowa,2022,35,45,15,5598
States,Kansas,2022,35,114,13,9898
States,Kentucky,2022,35,691,69,37365
States,Louisiana,2022,35,843,86,46234
States,Maine,2022,35,108,46,15370
States,Maryland,2022,35,599,57,42471
States,Massachusetts,2022,35,521,75,67750
States,Michigan,2022,35,628,152,88355
States,Minnesota,2022,35,214,69,28966
States,Mississippi,2022,35,485,31,13400
States,Missouri,2022,35,341,41,28426
States,Montana,2022,35,48,28,7408
States,Nebraska,2022,35,340,69,15254
States,Nevada,2022,35,138,23,10692
States,New Hampshire,2022,35,0,9,991
States,New Jersey,2022,35,606,32,26422
States,New Mexico,2022,35,870,37,23791
States,New York,2022,35,505,118,49651
States,North Carolina,2022,35,1043,126,87312
States,North Dakota,2022,35,40,9,3582
States,Ohio,2022,35,792,76,39712
States,Oklahoma,2022,35,131,30,17301
States,Oregon,2022,35,209,77,37751
States,Pennsylvania,2022,35,705,96,67004
States,Rhode Island,2022,35,72,23,12457
States,South Carolina,2022,35,532,38,29809
States,South Dakota,2022,35,45,31,9070
States,Tennessee,2022,35,802,102,37448
States,Texas,2022,35,2122,48,52459
States,Utah,2022,35,375,43,19223
States,Vermont,2022,35,24,11,5065
States,Virginia,2022,35,2319,168,109566
States,Washington,2022,35,279,67,34877
States,West Virginia,2022,35,65,25,9118
States,Wisconsin,2022,35,143,34,21163
States,Wyoming,2022,35,24,8,2127
States,Commonwealth of the Northern Mariana Islands,2022,35,X,X,X
States,Puerto Rico,2022,35,274,9,3450
States,Virgin Islands,2022,35,11,3,910
States,New York City,2022,35,1175,21,75781
States,Alabama,2022,36,1139,104,55905
States,Alaska,2022,36,64,12,4242
States,Arizona,2022,36,81,27,9690
States,Arkansas,2022,36,230,43,14780
States,California,2022,36,2152,137,119769
States,Colorado,2022,36,737,78,42345
States,Connecticut,2022,36,601,64,44619
States,Delaware,2022,36,82,9,7727
States,District of Columbia,2022,36,255,4,5712
States,Florida,2022,36,7841,347,243267
States,Georgia,2022,36,2970,102,82905
States,Hawaii,2022,36,77,18,2735
States,Idaho,2022,36,71,31,8873
States,Illinois,2022,36,1575,174,75899
States,Indiana,2022,36,866,101,57981
States,Iowa,2022,36,31,15,4603
States,Kansas,2022,36,122,13,9806
States,Kentucky,2022,36,645,67,36738
States,Louisiana,2022,36,896,86,45760
States,Maine,2022,36,143,45,14938
States,Maryland,2022,36,744,58,43040
States,Massachusetts,2022,36,611,78,66832
States,Michigan,2022,36,713,147,87959
States,Minnesota,2022,36,228,70,25096
States,Mississippi,2022,36,462,29,13281
States,Missouri,2022,36,421,41,30284
States,Montana,2022,36,52,28,7075
States,Nebraska,2022,36,345,69,14397
States,Nevada,2022,36,130,23,10455
States,New Hampshire,2022,36,1,8,861
States,New Jersey,2022,36,660,33,28647
States,New Mexico,2022,36,687,37,22795
States,New York,2022,36,623,118,51203
States,North Carolina,2022,36,1332,127,91150
States,North Dakota,2022,36,41,9,3682
States,Ohio,2022,36,957,76,40983
States,Oklahoma,2022,36,137,33,16602
States,Oregon,2022,36,278,88,38963
States,Pennsylvania,2022,36,701,96,67708
States,Rhode Island,2022,36,49,22,12345
States,South Carolina,2022,36,573,38,29509
States,South Dakota,2022,36,51,30,8027
States,Tennessee,2022,36,877,103,37405
States,Texas,2022,36,1930,51,49149
States,Utah,2022,36,393,43,17692
States,Vermont,2022,36,25,11,4969
States,Virginia,2022,36,2480,168,110764
States,Washington,2022,36,355,67,34180
States,West Virginia,2022,36,80,27,8183
States,Wisconsin,2022,36,167,33,20878
States,Wyoming,2022,36,22,9,1743
States,Commonwealth of the Northern Mariana Islands,2022,36,X,X,X
States,Puerto Rico,2022,36,330,10,3762
States,Virgin Islands,2022,36,11,4,1355
States,New York City,2022,36,1182,23,75683
States,Alabama,2022,37,1055,106,58906
States,Alaska,2022,37,43,12,4040
States,Arizona,2022,37,89,29,10776
States,Arkansas,2022,37,225,42,14667
States,California,2022,37,2147,144,123923
States,Colorado,2022,37,851,78,45146
States,Connecticut,2022,37,791,64,46852
States,Delaware,2022,37,89,17,11021
States,District of Columbia,2022,37,429,4,7013
States,Florida,2022,37,7355,347,239773
States,Georgia,2022,37,2815,103,81978
States,Hawaii,2022,37,94,20,3074
States,Idaho,2022,37,68,31,9293
States,Illinois,2022,37,1385,172,75051
States,Indiana,2022,37,800,101,56329
States,Iowa,2022,37,36,15,5832
States,Kansas,2022,37,85,13,9827
States,Kentucky,2022,37,642,65,35325
States,Louisiana,2022,37,922,86,46480
States,Maine,2022,37,171,45,16008
States,Maryland,2022,37,918,58,45512
States,Massachusetts,2022,37,828,77,73290
States,Michigan,2022,37,832,151,90298
States,Minnesota,2022,37,352,70,31228
States,Mississippi,2022,37,348,29,13054
States,Missouri,2022,37,381,41,29190
States,Montana,2022,37,60,28,7170
States,Nebraska,2022,37,306,72,15089
States,Nevada,2022,37,129,24,10462
States,New Hampshire,2022,37,3,8,1167
States,New Jersey,2022,37,876,33,30271
States,New Mexico,2022,37,544,37,22072
States,New York,2022,37,982,117,57193
States,North Carolina,2022,37,1409,129,90928
States,North Dakota,2022,37,124,10,3744
States,Ohio,2022,37,930,75,40579
States,Oklahoma,2022,37,129,33,16858
States,Oregon,2022,37,318,88,40361
States,Pennsylvania,2022,37,784,97,69199
States,Rhode Island,2022,37,117,24,13579
States,South Carolina,2022,37,604,39,30278
States,South Dakota,2022,37,57,31,8868
States,Tennessee,2022,37,818,100,35776
States,Texas,2022,37,1948,51,51677
States,Utah,2022,37,322,44,18738
States,Vermont,2022,37,36,11,5260
States,Virginia,2022,37,2746,168,111300
States,Washington,2022,37,438,67,35674
States,West Virginia,2022,37,145,31,9193
States,Wisconsin,2022,37,203,34,21767
States,Wyoming,2022,37,19,9,2109
States,Commonwealth of the Northern Mariana Islands,2022,37,X,X,X
States,Puerto Rico,2022,37,214,8,2749
States,Virgin Islands,2022,37,7,4,1335
States,New York City,2022,37,1698,24,78637
States,Alabama,2022,38,1142,106,58772
States,Alaska,2022,38,59,12,3971
States,Arizona,2022,38,97,29,11301
States,Arkansas,2022,38,184,40,13001
States,California,2022,38,2333,144,123721
States,Colorado,2022,38,852,78,44926
States,Connecticut,2022,38,791,64,45941
States,Delaware,2022,38,118,17,11133
States,District of Columbia,2022,38,409,4,6509
States,Florida,2022,38,8039,347,241307
States,Georgia,2022,38,3436,104,80624
States,Hawaii,2022,38,95,20,3098
States,Idaho,2022,38,53,31,9546
States,Illinois,2022,38,1423,170,72525
States,Indiana,2022,38,1065,101,58534
States,Iowa,2022,38,24,14,5815
States,Kansas,2022,38,131,13,9580
States,Kentucky,2022,38,625,65,34473
States,Louisiana,2022,38,1044,86,46451
States,Maine,2022,38,187,46,15027
States,Maryland,2022,38,1012,57,44883
States,Massachusetts,2022,38,1016,84,82424
States,Michigan,2022,38,916,151,90152
States,Minnesota,2022,38,426,70,33671
States,Mississippi,2022,38,325,25,12307
States,Missouri,2022,38,304,41,28206
States,Montana,2022,38,74,28,7562
States,Nebraska,2022,38,303,83,16886
States,Nevada,2022,38,137,24,10494
States,New Hampshire,2022,38,0,10,1528
States,New Jersey,2022,38,954,33,30595
States,New Mexico,2022,38,548,36,21600
States,New York,2022,38,1091,117,58104
States,North Carolina,2022,38,1667,130,91748
States,North Dakota,2022,38,90,11,2303
States,Ohio,2022,38,932,77,40849
States,Oklahoma,2022,38,111,32,17160
States,Oregon,2022,38,407,88,41316
States,Pennsylvania,2022,38,808,97,69301
States,Rhode Island,2022,38,138,24,13733
States,South Carolina,2022,38,692,38,30535
States,South Dakota,2022,38,59,31,8947
States,Tennessee,2022,38,1006,101,36147
States,Texas,2022,38,2621,52,55764
States,Utah,2022,38,326,44,18942
States,Vermont,2022,38,39,11,4961
States,Virginia,2022,38,3056,168,112164
States,Washington,2022,38,513,67,36561
States,West Virginia,2022,38,143,29,8806
States,Wisconsin,2022,38,235,29,20309
States,Wyoming,2022,38,18,9,1887
States,Commonwealth of the Northern Mariana Islands,2022,38,X,X,X
States,Puerto Rico,2022,38,225,10,2775
States,Virgin Islands,2022,38,16,4,1410
States,New York City,2022,38,2286,26,80905
States,Alabama,2022,39,1302,96,54617
States,Alaska,2022,39,47,12,4002
States,Arizona,2022,39,108,29,11120
States,Arkansas,2022,39,225,44,14198
States,California,2022,39,2443,148,123457
States,Colorado,2022,39,995,78,44152
States,Connecticut,2022,39,830,64,45332
States,Delaware,2022,39,102,14,10332
States,District of Columbia,2022,39,364,4,6355
States,Florida,2022,39,7288,349,214487
States,Georgia,2022,39,4008,103,82161
States,Hawaii,2022,39,92,22,3019
States,Idaho,2022,39,67,31,9713
States,Illinois,2022,39,1560,172,77323
States,Indiana,2022,39,1108,102,56466
States,Iowa,2022,39,28,15,6234
States,Kansas,2022,39,257,14,11025
States,Kentucky,2022,39,664,66,33412
States,Louisiana,2022,39,1136,86,44395
States,Maine,2022,39,168,46,15507
States,Maryland,2022,39,1023,59,43610
States,Massachusetts,2022,39,1113,84,80018
States,Michigan,2022,39,904,151,87007
States,Minnesota,2022,39,537,70,35389
States,Mississippi,2022,39,371,30,12767
States,Missouri,2022,39,371,41,28052
States,Montana,2022,39,70,28,7522
States,Nebraska,2022,39,404,83,16502
States,Nevada,2022,39,196,28,17420
States,New Hampshire,2022,39,7,10,1663
States,New Jersey,2022,39,1043,32,29382
States,New Mexico,2022,39,517,36,21206
States,New York,2022,39,1005,118,55013
States,North Carolina,2022,39,1669,130,86228
States,North Dakota,2022,39,85,10,3558
States,Ohio,2022,39,977,79,41323
States,Oklahoma,2022,39,295,33,16890
States,Oregon,2022,39,409,88,41715
States,Pennsylvania,2022,39,856,97,66693
States,Rhode Island,2022,39,140,24,13502
States,South Carolina,2022,39,978,38,32385
States,South Dakota,2022,39,53,31,9109
States,Tennessee,2022,39,1057,102,34465
States,Texas,2022,39,2372,52,54251
States,Utah,2022,39,314,44,19002
States,Vermont,2022,39,43,11,4995
States,Virginia,2022,39,3254,168,108914
States,Washington,2022,39,560,72,46014
States,West Virginia,2022,39,147,30,10153
States,Wisconsin,2022,39,204,29,19283
States,Wyoming,2022,39,22,7,1669
States,Commonwealth of the Northern Mariana Islands,2022,39,X,X,X
States,Puerto Rico,2022,39,114,8,1775
States,Virgin Islands,2022,39,15,4,1447
States,New York City,2022,39,2285,25,97453
States,Alabama,2022,40,1436,105,47154
States,Alaska,2022,40,54,12,3994
States,Arizona,2022,40,268,42,20080
States,Arkansas,2022,40,291,49,15419
States,California,2022,40,7136,225,291552
States,Colorado,2022,40,665,64,33197
States,Connecticut,2022,40,925,70,45106
States,Delaware,2022,40,105,23,11327
States,District of Columbia,2022,40,430,4,6422
States,Florida,2022,40,6946,362,237460
States,Georgia,2022,40,4571,102,84129
States,Hawaii,2022,40,1206,42,31681
States,Idaho,2022,40,75,31,9494
States,Illinois,2022,40,1759,180,69164
States,Indiana,2022,40,1323,107,58006
States,Iowa,2022,40,58,15,5398
States,Kansas,2022,40,237,25,12650
States,Kentucky,2022,40,587,75,29845
States,Louisiana,2022,40,1261,87,44305
States,Maine,2022,40,181,53,15204
States,Maryland,2022,40,1102,62,44428
States,Massachusetts,2022,40,1269,92,80301
States,Michigan,2022,40,929,151,75180
States,Minnesota,2022,40,525,69,32027
States,Mississippi,2022,40,457,31,13275
States,Missouri,2022,40,458,41,28381
States,Montana,2022,40,52,28,7399
States,Nebraska,2022,40,448,85,13416
States,Nevada,2022,40,156,31,18286
States,New Hampshire,2022,40,6,9,1227
States,New Jersey,2022,40,1005,31,28798
States,New Mexico,2022,40,557,35,20329
States,New York,2022,40,933,122,39648
States,North Carolina,2022,40,1904,142,93885
States,North Dakota,2022,40,97,13,2736
States,Ohio,2022,40,1179,83,43283
States,Oklahoma,2022,40,284,32,17401
States,Oregon,2022,40,426,89,40771
States,Pennsylvania,2022,40,962,106,67609
States,Rhode Island,2022,40,142,24,13445
States,South Carolina,2022,40,1220,38,35289
States,South Dakota,2022,40,45,31,8743
States,Tennessee,2022,40,1358,99,32350
States,Texas,2022,40,2654,60,56551
States,Utah,2022,40,348,48,19079
States,Vermont,2022,40,52,14,5930
States,Virginia,2022,40,3457,168,108941
States,Washington,2022,40,356,71,33802
States,West Virginia,2022,40,220,37,11707
States,Wisconsin,2022,40,236,34,21442
States,Wyoming,2022,40,48,12,2005
States,Commonwealth of the Northern Mariana Islands,2022,40,X,X,X
States,Puerto Rico,2022,40,68,8,2062
States,Virgin Islands,2022,40,14,4,1440
States,New York City,2022,40,4751,105,115430
States,Alabama,2022,41,2324,108,56751
States,Alaska,2022,41,91,12,3638
States,Arizona,2022,41,264,44,20470
States,Arkansas,2022,41,406,49,16196
States,California,2022,41,7892,226,292549
States,Colorado,2022,41,675,64,28895
States,Connecticut,2022,41,1040,70,46126
States,Delaware,2022,41,165,29,14465
States,District of Columbia,2022,41,434,4,6683
States,Florida,2022,41,7097,361,238144
States,Georgia,2022,41,4940,103,83771
States,Hawaii,2022,41,1114,42,33420
States,Idaho,2022,41,69,31,7099
States,Illinois,2022,41,2090,178,77348
States,Indiana,2022,41,1384,107,57347
States,Iowa,2022,41,57,14,5766
States,Kansas,2022,41,286,24,12061
States,Kentucky,2022,41,538,78,23187
States,Louisiana,2022,41,1543,87,45122
States,Maine,2022,41,203,53,15239
States,Maryland,2022,41,913,65,29850
States,Massachusetts,2022,41,1412,94,81774
States,Michigan,2022,41,1353,154,90811
States,Minnesota,2022,41,612,70,34341
States,Mississippi,2022,41,621,30,13603
States,Missouri,2022,41,467,41,29435
States,Montana,2022,41,64,28,7071
States,Nebraska,2022,41,484,84,13363
States,Nevada,2022,41,168,31,18759
States,New Hampshire,2022,41,6,10,1504
States,New Jersey,2022,41,1147,31,29153
States,New Mexico,2022,41,644,38,21572
States,New York,2022,41,518,121,11863
States,North Carolina,2022,41,2527,143,96138
States,North Dakota,2022,41,87,14,3718
States,Ohio,2022,41,1389,83,46207
States,Oklahoma,2022,41,299,34,18142
States,Oregon,2022,41,390,88,40838
States,Pennsylvania,2022,41,1203,107,70965
States,Rhode Island,2022,41,106,22,13275
States,South Carolina,2022,41,1466,38,33918
States,South Dakota,2022,41,68,31,8923
States,Tennessee,2022,41,1709,98,36344
States,Texas,2022,41,3328,62,61532
States,Utah,2022,41,348,48,18589
States,Vermont,2022,41,32,13,6121
States,Virginia,2022,41,4044,168,112657
States,Washington,2022,41,495,72,42077
States,West Virginia,2022,41,208,45,14030
States,Wisconsin,2022,41,262,34,21195
States,Wyoming,2022,41,50,16,3314
States,Commonwealth of the Northern Mariana Islands,2022,41,X,X,X
States,Puerto Rico,2022,41,69,8,2129
States,Virgin Islands,2022,41,11,4,1518
States,New York City,2022,41,4204,105,102700
States,Alabama,2022,42,2831,105,52144
States,Alaska,2022,42,82,12,4089
States,Arizona,2022,42,286,44,21176
States,Arkansas,2022,42,410,52,15772
States,California,2022,42,8955,223,295844
States,Colorado,2022,42,1512,98,50391
States,Connecticut,2022,42,1190,70,46769
States,Delaware,2022,42,188,30,15111
States,District of Columbia,2022,42,516,4,6789
States,Florida,2022,42,8762,361,240656
States,Georgia,2022,42,4953,105,83396
States,Hawaii,2022,42,1135,41,34125
States,Idaho,2022,42,90,31,9145
States,Illinois,2022,42,2422,180,79863
States,Indiana,2022,42,1279,106,56290
States,Iowa,2022,42,54,14,5690
States,Kansas,2022,42,369,37,20288
States,Kentucky,2022,42,839,76,34481
States,Louisiana,2022,42,1747,87,45059
States,Maine,2022,42,239,54,15799
States,Maryland,2022,42,1928,64,46852
States,Massachusetts,2022,42,1402,95,83069
States,Michigan,2022,42,1017,154,52714
States,Minnesota,2022,42,610,70,32733
States,Mississippi,2022,42,705,30,13283
States,Missouri,2022,42,603,41,28951
States,Montana,2022,42,68,28,7146
States,Nebraska,2022,42,487,84,15148
States,Nevada,2022,42,219,32,19150
States,New Hampshire,2022,42,10,10,1644
States,New Jersey,2022,42,1381,33,30867
States,New Mexico,2022,42,796,37,23012
States,New York,2022,42,1098,124,41828
States,North Carolina,2022,42,3083,147,95372
States,North Dakota,2022,42,102,14,4003
States,Ohio,2022,42,1663,88,46300
States,Oklahoma,2022,42,321,30,17316
States,Oregon,2022,42,421,89,40138
States,Pennsylvania,2022,42,1152,104,68943
States,Rhode Island,2022,42,132,24,14399
States,South Carolina,2022,42,1916,39,32935
States,South Dakota,2022,42,97,32,9219
States,Tennessee,2022,42,1905,45,35086
States,Texas,2022,42,3720,60,61711
States,Utah,2022,42,363,48,19117
States,Vermont,2022,42,43,13,5219
States,Virginia,2022,42,5288,168,115917
States,Washington,2022,42,426,73,25384
States,West Virginia,2022,42,332,45,13944
States,Wisconsin,2022,42,347,34,21594
States,Wyoming,2022,42,48,17,3374
States,Commonwealth of the Northern Mariana Islands,2022,42,X,X,X
States,Puerto Rico,2022,42,102,7,2395
States,Virgin Islands,2022,42,13,4,1481
States,New York City,2022,42,5898,107,115019
States,Alabama,2022,43,5912,107,57545
States,Alaska,2022,43,76,12,4080
States,Arizona,2022,43,322,44,20766
States,Arkansas,2022,43,647,52,17118
States,California,2022,43,11136,223,298035
States,Colorado,2022,43,1982,98,51891
States,Connecticut,2022,43,1657,70,47789
States,Delaware,2022,43,267,28,15077
States,District of Columbia,2022,43,659,4,6079
States,Florida,2022,43,12160,362,254019
States,Georgia,2022,43,7816,105,91251
States,Hawaii,2022,43,1409,41,33870
States,Idaho,2022,43,104,31,9294
States,Illinois,2022,43,2846,180,82167
States,Indiana,2022,43,1465,106,58625
States,Iowa,2022,43,97,16,6521
States,Kansas,2022,43,445,35,19833
States,Kentucky,2022,43,1339,79,36438
States,Louisiana,2022,43,2538,87,47907
States,Maine,2022,43,232,54,15711
States,Maryland,2022,43,2683,65,47539
States,Massachusetts,2022,43,1732,95,83545
States,Michigan,2022,43,1917,154,94978
States,Minnesota,2022,43,729,70,36313
States,Mississippi,2022,43,1050,29,14550
States,Missouri,2022,43,657,41,29503
States,Montana,2022,43,82,28,7151
States,Nebraska,2022,43,665,85,17980
States,Nevada,2022,43,258,32,18952
States,New Hampshire,2022,43,9,10,1453
States,New Jersey,2022,43,1704,32,31670
States,New Mexico,2022,43,1165,39,23216
States,New York,2022,43,1936,124,70392
States,North Carolina,2022,43,5985,148,105962
States,North Dakota,2022,43,119,14,4081
States,Ohio,2022,43,2081,89,48444
States,Oklahoma,2022,43,428,29,17529
States,Oregon,2022,43,419,89,40112
States,Pennsylvania,2022,43,1634,106,71639
States,Rhode Island,2022,43,181,24,14483
States,South Carolina,2022,43,3659,38,35431
States,South Dakota,2022,43,79,32,9319
States,Tennessee,2022,43,3275,100,38277
States,Texas,2022,43,5069,61,65582
States,Utah,2022,43,407,48,19060
States,Vermont,2022,43,58,13,5370
States,Virginia,2022,43,8408,168,123223
States,Washington,2022,43,887,73,43257
States,West Virginia,2022,43,594,44,14434
States,Wisconsin,2022,43,380,34,21376
States,Wyoming,2022,43,67,17,3259
States,Commonwealth of the Northern Mariana Islands,2022,43,X,X,X
States,Puerto Rico,2022,43,121,8,2561
States,Virgin Islands,2022,43,22,3,1022
States,New York City,2022,43,7871,106,125408
States,Alabama,2022,44,6688,106,57949
States,Alaska,2022,44,75,12,3855
States,Arizona,2022,44,566,44,21281
States,Arkansas,2022,44,940,50,17196
States,California,2022,44,13396,225,297341
States,Colorado,2022,44,2628,98,53241
States,Connecticut,2022,44,2130,70,49108
States,Delaware,2022,44,412,27,15378
States,District of Columbia,2022,44,825,4,6479
States,Florida,2022,44,14390,362,261378
States,Georgia,2022,44,8097,102,88454
States,Hawaii,2022,44,1408,42,34491
States,Idaho,2022,44,180,31,9693
States,Illinois,2022,44,3459,181,82535
States,Indiana,2022,44,1782,105,57709
States,Iowa,2022,44,128,16,6323
States,Kansas,2022,44,598,35,19785
States,Kentucky,2022,44,2182,79,39142
States,Louisiana,2022,44,2912,87,48868
States,Maine,2022,44,339,53,16168
States,Maryland,2022,44,3616,65,50657
States,Massachusetts,2022,44,2260,95,85484
States,Michigan,2022,44,2210,154,94929
States,Minnesota,2022,44,890,70,36775
States,Mississippi,2022,44,1524,30,15146
States,Missouri,2022,44,806,41,29857
States,Montana,2022,44,97,28,6992
States,Nebraska,2022,44,851,85,17627
States,Nevada,2022,44,320,32,19436
States,New Hampshire,2022,44,13,10,1687
States,New Jersey,2022,44,2472,32,33204
States,New Mexico,2022,44,1623,38,24015
States,New York,2022,44,2499,124,64315
States,North Carolina,2022,44,9039,148,111375
States,North Dakota,2022,44,129,13,3971
States,Ohio,2022,44,2753,88,47577
States,Oklahoma,2022,44,564,30,18201
States,Oregon,2022,44,738,89,40695
States,Pennsylvania,2022,44,1945,101,70541
States,Rhode Island,2022,44,245,25,14905
States,South Carolina,2022,44,5008,39,39772
States,South Dakota,2022,44,108,31,9077
States,Tennessee,2022,44,5087,101,41376
States,Texas,2022,44,5726,62,66979
States,Utah,2022,44,566,48,19451
States,Vermont,2022,44,61,13,5265
States,Virginia,2022,44,11723,166,130342
States,Washington,2022,44,1364,73,47096
States,West Virginia,2022,44,560,43,13534
States,Wisconsin,2022,44,474,34,21993
States,Wyoming,2022,44,97,16,3424
States,Commonwealth of the Northern Mariana Islands,2022,44,X,X,X
States,Puerto Rico,2022,44,160,7,2479
States,Virgin Islands,2022,44,19,3,1245
States,New York City,2022,44,10526,107,133280
States,Alabama,2022,45,4298,108,50267
States,Alaska,2022,45,129,12,4325
States,Arizona,2022,45,837,44,23186
States,Arkansas,2022,45,1066,51,18520
States,California,2022,45,16348,226,299779
States,Colorado,2022,45,3532,98,55272
States,Connecticut,2022,45,2165,70,49829
States,Delaware,2022,45,398,26,15082
States,District of Columbia,2022,45,901,4,7097
States,Florida,2022,45,14928,361,248008
States,Georgia,2022,45,6767,105,86120
States,Hawaii,2022,45,1277,42,29485
States,Idaho,2022,45,255,31,9818
States,Illinois,2022,45,3770,182,87471
States,Indiana,2022,45,2063,107,58960
States,Iowa,2022,45,136,16,6106
States,Kansas,2022,45,747,36,20347
States,Kentucky,2022,45,2405,76,37688
States,Louisiana,2022,45,2503,87,48100
States,Maine,2022,45,414,53,16259
States,Maryland,2022,45,3646,66,50453
States,Massachusetts,2022,45,2256,95,85064
States,Michigan,2022,45,2145,155,92953
States,Minnesota,2022,45,1221,70,36410
States,Mississippi,2022,45,1259,30,15446
States,Missouri,2022,45,888,41,29925
States,Montana,2022,45,139,28,6253
States,Nebraska,2022,45,879,85,17532
States,Nevada,2022,45,405,32,19979
States,New Hampshire,2022,45,7,10,1635
States,New Jersey,2022,45,2588,33,32903
States,New Mexico,2022,45,1945,39,25364
States,New York,2022,45,2765,124,65564
States,North Carolina,2022,45,7732,147,107060
States,North Dakota,2022,45,147,13,3559
States,Ohio,2022,45,2752,87,46104
States,Oklahoma,2022,45,580,31,18048
States,Oregon,2022,45,1096,89,42640
States,Pennsylvania,2022,45,2159,105,73851
States,Rhode Island,2022,45,246,25,14529
States,South Carolina,2022,45,3731,38,34376
States,South Dakota,2022,45,129,32,9433
States,Tennessee,2022,45,4375,100,39203
States,Texas,2022,45,5063,61,51247
States,Utah,2022,45,702,48,20430
States,Vermont,2022,45,86,13,5434
States,Virginia,2022,45,11153,169,127208
States,Washington,2022,45,2227,73,47885
States,West Virginia,2022,45,489,45,14037
States,Wisconsin,2022,45,555,34,22148
States,Wyoming,2022,45,179,17,2665
States,Commonwealth of the Northern Mariana Islands,2022,45,X,X,X
States,Puerto Rico,2022,45,196,7,2748
States,Virgin Islands,2022,45,13,3,1084
States,New York City,2022,45,11331,107,132882
States,Alabama,2022,46,3369,108,48523
States,Alaska,2022,46,143,12,4418
States,Arizona,2022,46,1071,44,24096
States,Arkansas,2022,46,1199,52,17825
States,California,2022,46,20087,223,310364
States,Colorado,2022,46,4577,98,54344
States,Connecticut,2022,46,2168,70,46372
States,Delaware,2022,46,357,27,14727
States,District of Columbia,2022,46,812,4,6630
States,Florida,2022,46,14127,362,257405
States,Georgia,2022,46,5094,106,79833
States,Hawaii,2022,46,1370,42,35253
States,Idaho,2022,46,483,31,9930
