state,season_label,season_end_year,race_eth,vax_coverage,wili_mean,wili_peak,wili_peak_week,spend_metric_1,poverty_pct
SC,2015-16,2016,Non-Hispanic White,42.9,1.2310400909090908,2.76159,201610.0,9014.31,17.2
SC,2015-16,2016,Non-Hispanic Black,31.2,1.2310400909090908,2.76159,201610.0,9014.31,17.2
SC,2015-16,2016,Hispanic,41.9,1.2310400909090908,2.76159,201610.0,9014.31,17.2
SC,2015-16,2016,Non-Hispanic Asian,,1.2310400909090908,2.76159,201610.0,9014.31,17.2
SC,2016-17,2017,Overall,40.0,3.7674246666666664,7.67776,201712.0,9287.79,16.6
SC,2016-17,2017,Non-Hispanic White,42.8,3.7674246666666664,7.67776,201712.0,9287.79,16.6
SC,2016-17,2017,Non-Hispanic Black,33.5,3.7674246666666664,7.67776,201712.0,9287.79,16.6
SC,2016-17,2017,Hispanic,37.4,3.7674246666666664,7.67776,201712.0,9287.79,16.6
SC,2016-17,2017,Non-Hispanic Asian,,3.7674246666666664,7.67776,201712.0,9287.79,16.6
SC,2017-18,2018,Overall,36.4,4.981466393939394,14.6386,201806.0,9616.65,16.0
SC,2017-18,2018,Non-Hispanic White,37.3,4.981466393939394,14.6386,201806.0,9616.65,16.0
SC,2017-18,2018,Non-Hispanic Black,32.7,4.981466393939394,14.6386,201806.0,9616.65,16.0
SC,2017-18,2018,Hispanic,39.6,4.981466393939394,14.6386,201806.0,9616.65,16.0
SC,2017-18,2018,Non-Hispanic Asian,,4.981466393939394,14.6386,201806.0,9616.65,16.0
SC,2018-19,2019,Overall,39.3,3.9089257575757577,9.80109,201906.0,9977.76,15.2
SC,2018-19,2019,Non-Hispanic White,41.5,3.9089257575757577,9.80109,201906.0,9977.76,15.2
SC,2018-19,2019,Non-Hispanic Black,35.0,3.9089257575757577,9.80109,201906.0,9977.76,15.2
SC,2018-19,2019,Hispanic,40.0,3.9089257575757577,9.80109,201906.0,9977.76,15.2
SC,2018-19,2019,Non-Hispanic Asian,,3.9089257575757577,9.80109,201906.0,9977.76,15.2
SC,2019-20,2020,Overall,44.0,5.739032818181818,12.5783,202006.0,9746.85,14.7
SC,2019-20,2020,Non-Hispanic White,47.5,5.739032818181818,12.5783,202006.0,9746.85,14.7
SC,2019-20,2020,Non-Hispanic Black,38.6,5.739032818181818,12.5783,202006.0,9746.85,14.7
SC,2019-20,2020,Hispanic,42.5,5.739032818181818,12.5783,202006.0,9746.85,14.7
SC,2019-20,2020,Non-Hispanic Asian,,5.739032818181818,12.5783,202006.0,9746.85,14.7
SC,2020-21,2021,Overall,41.0,1.4744231764705882,2.68923,202053.0,10308.99,14.5
SC,2020-21,2021,Non-Hispanic White,45.5,1.4744231764705882,2.68923,202053.0,10308.99,14.5
SC,2020-21,2021,Non-Hispanic Black,34.3,1.4744231764705882,2.68923,202053.0,10308.99,14.5
SC,2020-21,2021,Hispanic,28.7,1.4744231764705882,2.68923,202053.0,10308.99,14.5
SC,2020-21,2021,Non-Hispanic Asian,,1.4744231764705882,2.68923,202053.0,10308.99,14.5
SC,2021-22,2022,Overall,38.8,2.1954239393939394,5.74112,202152.0,10726.27,14.4
SC,2021-22,2022,Non-Hispanic White,42.4,2.1954239393939394,5.74112,202152.0,10726.27,14.4
SC,2021-22,2022,Non-Hispanic Black,31.9,2.1954239393939394,5.74112,202152.0,10726.27,14.4
SC,2021-22,2022,Hispanic,30.3,2.1954239393939394,5.74112,202152.0,10726.27,14.4
SC,2021-22,2022,Non-Hispanic Asian,,2.1954239393939394,5.74112,202152.0,10726.27,14.4
SC,2022-23,2023,Overall,36.6,4.417652424242425,12.5918,202244.0,11477.82,14.2
SC,2022-23,2023,Non-Hispanic White,39.9,4.417652424242425,12.5918,202244.0,11477.82,14.2
SC,2022-23,2023,Non-Hispanic Black,33.0,4.417652424242425,12.5918,202244.0,11477.82,14.2
SC,2022-23,2023,Hispanic,28.8,4.417652424242425,12.5918,202244.0,11477.82,14.2
SC,2022-23,2023,Non-Hispanic Asian,,4.417652424242425,12.5918,202244.0,11477.82,14.2
SD,2013-14,2014,Overall,53.6,1.3136463636363636,2.27707,201402.0,7719.55,14.2
SD,2013-14,2014,Non-Hispanic White,53.9,1.3136463636363636,2.27707,201402.0,7719.55,14.2
SD,2013-14,2014,Non-Hispanic Black,,1.3136463636363636,2.27707,201402.0,7719.55,14.2
SD,2013-14,2014,Hispanic,62.4,1.3136463636363636,2.27707,201402.0,7719.55,14.2
SD,2013-14,2014,Non-Hispanic Asian,,1.3136463636363636,2.27707,201402.0,7719.55,14.2
SD,2014-15,2015,Overall,56.0,1.4935072352941177,3.34881,201503.0,8067.75,14.1
SD,2014-15,2015,Non-Hispanic White,55.2,1.4935072352941177,3.34881,201503.0,8067.75,14.1
SD,2014-15,2015,Non-Hispanic Black,73.7,1.4935072352941177,3.34881,201503.0,8067.75,14.1
SD,2014-15,2015,Hispanic,65.8,1.4935072352941177,3.34881,201503.0,8067.75,14.1
SD,2014-15,2015,Non-Hispanic Asian,,1.4935072352941177,3.34881,201503.0,8067.75,14.1
SD,2015-16,2016,Overall,51.6,1.5697802727272727,2.9212,201606.0,8159.05,14.0
SD,2015-16,2016,Non-Hispanic White,52.0,1.5697802727272727,2.9212,201606.0,8159.05,14.0
SD,2015-16,2016,Non-Hispanic Black,67.9,1.5697802727272727,2.9212,201606.0,8159.05,14.0
SD,2015-16,2016,Hispanic,57.5,1.5697802727272727,2.9212,201606.0,8159.05,14.0
SD,2015-16,2016,Non-Hispanic Asian,,1.5697802727272727,2.9212,201606.0,8159.05,14.0
SD,2016-17,2017,Overall,48.5,1.8328629090909092,4.90407,201706.0,8405.77,13.9
SD,2016-17,2017,Non-Hispanic White,48.8,1.8328629090909092,4.90407,201706.0,8405.77,13.9
SD,2016-17,2017,Non-Hispanic Black,41.9,1.8328629090909092,4.90407,201706.0,8405.77,13.9
SD,2016-17,2017,Hispanic,50.1,1.8328629090909092,4.90407,201706.0,8405.77,13.9
SD,2016-17,2017,Non-Hispanic Asian,,1.8328629090909092,4.90407,201706.0,8405.77,13.9
SD,2017-18,2018,Overall,44.2,2.650435909090909,5.38455,201805.0,8774.65,13.6
SD,2017-18,2018,Non-Hispanic White,44.3,2.650435909090909,5.38455,201805.0,8774.65,13.6
SD,2017-18,2018,Non-Hispanic Black,49.8,2.650435909090909,5.38455,201805.0,8774.65,13.6
SD,2017-18,2018,Hispanic,55.6,2.650435909090909,5.38455,201805.0,8774.65,13.6
SD,2017-18,2018,Non-Hispanic Asian,,2.650435909090909,5.38455,201805.0,8774.65,13.6
SD,2018-19,2019,Overall,48.8,1.3270132727272728,2.82282,201910.0,9037.99,13.1
SD,2018-19,2019,Non-Hispanic White,50.0,1.3270132727272728,2.82282,201910.0,9037.99,13.1
SD,2018-19,2019,Non-Hispanic Black,48.2,1.3270132727272728,2.82282,201910.0,9037.99,13.1
SD,2018-19,2019,Hispanic,42.9,1.3270132727272728,2.82282,201910.0,9037.99,13.1
SD,2018-19,2019,Non-Hispanic Asian,,1.3270132727272728,2.82282,201910.0,9037.99,13.1
SD,2019-20,2020,Overall,52.5,1.942082,4.11494,202007.0,8857.98,12.8
SD,2019-20,2020,Non-Hispanic White,53.4,1.942082,4.11494,202007.0,8857.98,12.8
SD,2019-20,2020,Non-Hispanic Black,51.9,1.942082,4.11494,202007.0,8857.98,12.8
SD,2019-20,2020,Hispanic,42.3,1.942082,4.11494,202007.0,8857.98,12.8
SD,2019-20,2020,Non-Hispanic Asian,,1.942082,4.11494,202007.0,8857.98,12.8
SD,2020-21,2021,Overall,51.7,0.5643898529411765,0.964519,202046.0,9788.25,12.5
SD,2020-21,2021,Non-Hispanic White,53.9,0.5643898529411765,0.964519,202046.0,9788.25,12.5
SD,2020-21,2021,Non-Hispanic Black,43.5,0.5643898529411765,0.964519,202046.0,9788.25,12.5
SD,2020-21,2021,Hispanic,44.8,0.5643898529411765,0.964519,202046.0,9788.25,12.5
SD,2020-21,2021,Non-Hispanic Asian,,0.5643898529411765,0.964519,202046.0,9788.25,12.5
SD,2021-22,2022,Overall,48.2,1.1411502727272727,3.09136,202152.0,9991.77,12.3
SD,2021-22,2022,Non-Hispanic White,49.1,1.1411502727272727,3.09136,202152.0,9991.77,12.3
SD,2021-22,2022,Non-Hispanic Black,39.1,1.1411502727272727,3.09136,202152.0,9991.77,12.3
SD,2021-22,2022,Hispanic,43.3,1.1411502727272727,3.09136,202152.0,9991.77,12.3
SD,2021-22,2022,Non-Hispanic Asian,,1.1411502727272727,3.09136,202152.0,9991.77,12.3
SD,2022-23,2023,Overall,44.8,1.335356696969697,3.39597,202249.0,10700.05,12.0
SD,2022-23,2023,Non-Hispanic White,46.6,1.335356696969697,3.39597,202249.0,10700.05,12.0
SD,2022-23,2023,Non-Hispanic Black,39.6,1.335356696969697,3.39597,202249.0,10700.05,12.0
SD,2022-23,2023,Hispanic,40.1,1.335356696969697,3.39597,202249.0,10700.05,12.0
SD,2022-23,2023,Non-Hispanic Asian,,1.335356696969697,3.39597,202249.0,10700.05,12.0
TN,2013-14,2014,Overall,44.6,1.759884303030303,7.30007,201352.0,9419.88,17.8
TN,2013-14,2014,Non-Hispanic White,46.2,1.759884303030303,7.30007,201352.0,9419.88,17.8
TN,2013-14,2014,Non-Hispanic Black,37.9,1.759884303030303,7.30007,201352.0,9419.88,17.8
TN,2013-14,2014,Hispanic,41.0,1.759884303030303,7.30007,201352.0,9419.88,17.8
TN,2013-14,2014,Non-Hispanic Asian,,1.759884303030303,7.30007,201352.0,9419.88,17.8
TN,2014-15,2015,Overall,43.7,1.9224670294117647,8.03229,201452.0,9735.87,17.6
TN,2014-15,2015,Non-Hispanic White,45.7,1.9224670294117647,8.03229,201452.0,9735.87,17.6
TN,2014-15,2015,Non-Hispanic Black,39.0,1.9224670294117647,8.03229,201452.0,9735.87,17.6
TN,2014-15,2015,Hispanic,40.9,1.9224670294117647,8.03229,201452.0,9735.87,17.6
TN,2014-15,2015,Non-Hispanic Asian,,1.9224670294117647,8.03229,201452.0,9735.87,17.6
TN,2015-16,2016,Overall,40.7,1.7608818484848485,3.62272,201610.0,9749.3,17.2
TN,2015-16,2016,Non-Hispanic White,42.8,1.7608818484848485,3.62272,201610.0,9749.3,17.2
TN,2015-16,2016,Non-Hispanic Black,32.9,1.7608818484848485,3.62272,201610.0,9749.3,17.2
TN,2015-16,2016,Hispanic,36.0,1.7608818484848485,3.62272,201610.0,9749.3,17.2
TN,2015-16,2016,Non-Hispanic Asian,,1.7608818484848485,3.62272,201610.0,9749.3,17.2
TN,2016-17,2017,Overall,37.0,3.4628130303030304,7.38839,201706.0,9993.31,16.7
TN,2016-17,2017,Non-Hispanic White,37.7,3.4628130303030304,7.38839,201706.0,9993.31,16.7
TN,2016-17,2017,Non-Hispanic Black,30.3,3.4628130303030304,7.38839,201706.0,9993.31,16.7
TN,2016-17,2017,Hispanic,42.6,3.4628130303030304,7.38839,201706.0,9993.31,16.7
TN,2016-17,2017,Non-Hispanic Asian,,3.4628130303030304,7.38839,201706.0,9993.31,16.7
TN,2017-18,2018,Overall,31.1,2.415593484848485,9.2934,201803.0,10214.41,16.1
TN,2017-18,2018,Non-Hispanic White,32.6,2.415593484848485,9.2934,201803.0,10214.41,16.1
TN,2017-18,2018,Non-Hispanic Black,21.5,2.415593484848485,9.2934,201803.0,10214.41,16.1
TN,2017-18,2018,Hispanic,42.1,2.415593484848485,9.2934,201803.0,10214.41,16.1
TN,2017-18,2018,Non-Hispanic Asian,,2.415593484848485,9.2934,201803.0,10214.41,16.1
TN,2018-19,2019,Overall,41.3,2.172254,5.8934,201906.0,10512.09,15.2
TN,2018-19,2019,Non-Hispanic White,42.5,2.172254,5.8934,201906.0,10512.09,15.2
TN,2018-19,2019,Non-Hispanic Black,35.0,2.172254,5.8934,201906.0,10512.09,15.2
TN,2018-19,2019,Hispanic,47.2,2.172254,5.8934,201906.0,10512.09,15.2
TN,2018-19,2019,Non-Hispanic Asian,,2.172254,5.8934,201906.0,10512.09,15.2
TN,2019-20,2020,Overall,43.7,5.356879393939394,14.7676,201952.0,10130.35,14.6
TN,2019-20,2020,Non-Hispanic White,47.2,5.356879393939394,14.7676,201952.0,10130.35,14.6
TN,2019-20,2020,Non-Hispanic Black,35.5,5.356879393939394,14.7676,201952.0,10130.35,14.6
TN,2019-20,2020,Hispanic,41.9,5.356879393939394,14.7676,201952.0,10130.35,14.6
TN,2019-20,2020,Non-Hispanic Asian,,5.356879393939394,14.7676,201952.0,10130.35,14.6
TN,2020-21,2021,Overall,43.2,1.3235410294117647,2.04144,202049.0,10533.4,14.3
TN,2020-21,2021,Non-Hispanic White,46.8,1.3235410294117647,2.04144,202049.0,10533.4,14.3
TN,2020-21,2021,Non-Hispanic Black,29.5,1.3235410294117647,2.04144,202049.0,10533.4,14.3
TN,2020-21,2021,Hispanic,44.3,1.3235410294117647,2.04144,202049.0,10533.4,14.3
TN,2020-21,2021,Non-Hispanic Asian,,1.3235410294117647,2.04144,202049.0,10533.4,14.3
TN,2021-22,2022,Overall,38.0,2.397818484848485,5.86288,202152.0,10905.48,14.0
TN,2021-22,2022,Non-Hispanic White,40.0,2.397818484848485,5.86288,202152.0,10905.48,14.0
TN,2021-22,2022,Non-Hispanic Black,34.4,2.397818484848485,5.86288,202152.0,10905.48,14.0
TN,2021-22,2022,Hispanic,29.3,2.397818484848485,5.86288,202152.0,10905.48,14.0
TN,2021-22,2022,Non-Hispanic Asian,,2.397818484848485,5.86288,202152.0,10905.48,14.0
TN,2022-23,2023,Overall,37.0,4.705271818181818,13.3386,202247.0,11776.76,13.8
TN,2022-23,2023,Non-Hispanic White,38.6,4.705271818181818,13.3386,202247.0,11776.76,13.8
TN,2022-23,2023,Non-Hispanic Black,34.5,4.705271818181818,13.3386,202247.0,11776.76,13.8
TN,2022-23,2023,Hispanic,31.9,4.705271818181818,13.3386,202247.0,11776.76,13.8
TN,2022-23,2023,Non-Hispanic Asian,,4.705271818181818,13.3386,202247.0,11776.76,13.8
TX,2013-14,2014,Overall,39.0,4.334316363636364,11.0449,201352.0,10819.58,17.7
TX,2013-14,2014,Non-Hispanic White,43.0,4.334316363636364,11.0449,201352.0,10819.58,17.7
TX,2013-14,2014,Non-Hispanic Black,33.4,4.334316363636364,11.0449,201352.0,10819.58,17.7
TX,2013-14,2014,Hispanic,36.6,4.334316363636364,11.0449,201352.0,10819.58,17.7
TX,2013-14,2014,Non-Hispanic Asian,,4.334316363636364,11.0449,201352.0,10819.58,17.7
TX,2014-15,2015,Overall,43.9,4.587359999999999,12.9375,201451.0,11077.63,17.3
TX,2014-15,2015,Non-Hispanic White,48.7,4.587359999999999,12.9375,201451.0,11077.63,17.3
TX,2014-15,2015,Non-Hispanic Black,41.3,4.587359999999999,12.9375,201451.0,11077.63,17.3
TX,2014-15,2015,Hispanic,40.1,4.587359999999999,12.9375,201451.0,11077.63,17.3
TX,2014-15,2015,Non-Hispanic Asian,,4.587359999999999,12.9375,201451.0,11077.63,17.3
TX,2015-16,2016,Overall,40.0,4.044715454545454,6.36256,201607.0,11214.42,16.7
TX,2015-16,2016,Non-Hispanic White,43.6,4.044715454545454,6.36256,201607.0,11214.42,16.7
TX,2015-16,2016,Non-Hispanic Black,33.5,4.044715454545454,6.36256,201607.0,11214.42,16.7
TX,2015-16,2016,Hispanic,36.7,4.044715454545454,6.36256,201607.0,11214.42,16.7
TX,2015-16,2016,Non-Hispanic Asian,,4.044715454545454,6.36256,201607.0,11214.42,16.7
TX,2016-17,2017,Overall,36.3,4.264841515151515,10.2826,201706.0,11289.97,16.0
TX,2016-17,2017,Non-Hispanic White,38.6,4.264841515151515,10.2826,201706.0,11289.97,16.0
TX,2016-17,2017,Non-Hispanic Black,30.2,4.264841515151515,10.2826,201706.0,11289.97,16.0
TX,2016-17,2017,Hispanic,35.0,4.264841515151515,10.2826,201706.0,11289.97,16.0
TX,2016-17,2017,Non-Hispanic Asian,,4.264841515151515,10.2826,201706.0,11289.97,16.0
TX,2017-18,2018,Overall,31.4,6.252027272727273,14.5657,201804.0,11637.98,15.5
TX,2017-18,2018,Non-Hispanic White,33.1,6.252027272727273,14.5657,201804.0,11637.98,15.5
TX,2017-18,2018,Non-Hispanic Black,29.3,6.252027272727273,14.5657,201804.0,11637.98,15.5
TX,2017-18,2018,Hispanic,29.9,6.252027272727273,14.5657,201804.0,11637.98,15.5
TX,2017-18,2018,Non-Hispanic Asian,,6.252027272727273,14.5657,201804.0,11637.98,15.5
TX,2018-19,2019,Overall,39.7,4.9928333333333335,10.203,201907.0,11944.37,14.7
TX,2018-19,2019,Non-Hispanic White,42.5,4.9928333333333335,10.203,201907.0,11944.37,14.7
TX,2018-19,2019,Non-Hispanic Black,38.4,4.9928333333333335,10.203,201907.0,11944.37,14.7
TX,2018-19,2019,Hispanic,37.6,4.9928333333333335,10.203,201907.0,11944.37,14.7
TX,2018-19,2019,Non-Hispanic Asian,,4.9928333333333335,10.203,201907.0,11944.37,14.7
TX,2019-20,2020,Overall,39.8,6.4468575757575755,15.2711,201952.0,11520.44,14.2
TX,2019-20,2020,Non-Hispanic White,44.8,6.4468575757575755,15.2711,201952.0,11520.44,14.2
TX,2019-20,2020,Non-Hispanic Black,38.4,6.4468575757575755,15.2711,201952.0,11520.44,14.2
TX,2019-20,2020,Hispanic,34.3,6.4468575757575755,15.2711,201952.0,11520.44,14.2
TX,2019-20,2020,Non-Hispanic Asian,,6.4468575757575755,15.2711,201952.0,11520.44,14.2
TX,2020-21,2021,Overall,40.2,1.5325419117647059,2.42125,202105.0,12073.51,14.0
TX,2020-21,2021,Non-Hispanic White,45.4,1.5325419117647059,2.42125,202105.0,12073.51,14.0
TX,2020-21,2021,Non-Hispanic Black,36.7,1.5325419117647059,2.42125,202105.0,12073.51,14.0
TX,2020-21,2021,Hispanic,35.1,1.5325419117647059,2.42125,202105.0,12073.51,14.0
TX,2020-21,2021,Non-Hispanic Asian,,1.5325419117647059,2.42125,202105.0,12073.51,14.0
TX,2021-22,2022,Overall,37.3,3.0601557575757576,6.16083,202201.0,12522.07,13.9
TX,2021-22,2022,Non-Hispanic White,43.8,3.0601557575757576,6.16083,202201.0,12522.07,13.9
TX,2021-22,2022,Non-Hispanic Black,34.7,3.0601557575757576,6.16083,202201.0,12522.07,13.9
TX,2021-22,2022,Hispanic,30.8,3.0601557575757576,6.16083,202201.0,12522.07,13.9
TX,2021-22,2022,Non-Hispanic Asian,,3.0601557575757576,6.16083,202201.0,12522.07,13.9
TX,2022-23,2023,Overall,36.4,4.834309393939393,9.8796,202245.0,13287.86,13.8
TX,2022-23,2023,Non-Hispanic White,42.0,4.834309393939393,9.8796,202245.0,13287.86,13.8
TX,2022-23,2023,Non-Hispanic Black,34.3,4.834309393939393,9.8796,202245.0,13287.86,13.8
TX,2022-23,2023,Hispanic,30.3,4.834309393939393,9.8796,202245.0,13287.86,13.8
TX,2022-23,2023,Non-Hispanic Asian,,4.834309393939393,9.8796,202245.0,13287.86,13.8
UT,2013-14,2014,Overall,37.1,2.2279157575757575,5.39844,201352.0,8253.42,12.8
UT,2013-14,2014,Non-Hispanic White,37.5,2.2279157575757575,5.39844,201352.0,8253.42,12.8
UT,2013-14,2014,Non-Hispanic Black,30.5,2.2279157575757575,5.39844,201352.0,8253.42,12.8
UT,2013-14,2014,Hispanic,34.9,2.2279157575757575,5.39844,201352.0,8253.42,12.8
UT,2013-14,2014,Non-Hispanic Asian,,2.2279157575757575,5.39844,201352.0,8253.42,12.8
UT,2014-15,2015,Overall,42.0,2.506290588235294,5.92433,201452.0,8537.24,12.3
UT,2014-15,2015,Non-Hispanic White,42.1,2.506290588235294,5.92433,201452.0,8537.24,12.3
UT,2014-15,2015,Non-Hispanic Black,56.5,2.506290588235294,5.92433,201452.0,8537.24,12.3
UT,2014-15,2015,Hispanic,30.9,2.506290588235294,5.92433,201452.0,8537.24,12.3
UT,2014-15,2015,Non-Hispanic Asian,,2.506290588235294,5.92433,201452.0,8537.24,12.3
UT,2015-16,2016,Overall,39.8,2.0974815151515154,4.24214,201608.0,8558.37,11.7
UT,2015-16,2016,Non-Hispanic White,40.5,2.0974815151515154,4.24214,201608.0,8558.37,11.7
UT,2015-16,2016,Non-Hispanic Black,41.2,2.0974815151515154,4.24214,201608.0,8558.37,11.7
UT,2015-16,2016,Hispanic,38.1,2.0974815151515154,4.24214,201608.0,8558.37,11.7
UT,2015-16,2016,Non-Hispanic Asian,,2.0974815151515154,4.24214,201608.0,8558.37,11.7
UT,2016-17,2017,Overall,38.9,1.3208436060606061,3.89622,201652.0,8790.04,11.0
UT,2016-17,2017,Non-Hispanic White,39.6,1.3208436060606061,3.89622,201652.0,8790.04,11.0
UT,2016-17,2017,Non-Hispanic Black,,1.3208436060606061,3.89622,201652.0,8790.04,11.0
UT,2016-17,2017,Hispanic,36.9,1.3208436060606061,3.89622,201652.0,8790.04,11.0
UT,2016-17,2017,Non-Hispanic Asian,,1.3208436060606061,3.89622,201652.0,8790.04,11.0
UT,2017-18,2018,Overall,34.0,1.1511026363636363,3.0292,201808.0,9109.25,10.3
UT,2017-18,2018,Non-Hispanic White,35.2,1.1511026363636363,3.0292,201808.0,9109.25,10.3
UT,2017-18,2018,Non-Hispanic Black,34.5,1.1511026363636363,3.0292,201808.0,9109.25,10.3
UT,2017-18,2018,Hispanic,30.1,1.1511026363636363,3.0292,201808.0,9109.25,10.3
UT,2017-18,2018,Non-Hispanic Asian,,1.1511026363636363,3.0292,201808.0,9109.25,10.3
UT,2018-19,2019,Overall,40.2,3.3853829393939394,6.70821,201908.0,9413.65,9.8
UT,2018-19,2019,Non-Hispanic White,41.5,3.3853829393939394,6.70821,201908.0,9413.65,9.8
UT,2018-19,2019,Non-Hispanic Black,44.1,3.3853829393939394,6.70821,201908.0,9413.65,9.8
UT,2018-19,2019,Hispanic,33.2,3.3853829393939394,6.70821,201908.0,9413.65,9.8
UT,2018-19,2019,Non-Hispanic Asian,,3.3853829393939394,6.70821,201908.0,9413.65,9.8
UT,2019-20,2020,Overall,45.8,3.8321647272727275,7.49461,202005.0,9072.01,9.1
UT,2019-20,2020,Non-Hispanic White,47.9,3.8321647272727275,7.49461,202005.0,9072.01,9.1
UT,2019-20,2020,Non-Hispanic Black,31.0,3.8321647272727275,7.49461,202005.0,9072.01,9.1
UT,2019-20,2020,Hispanic,37.6,3.8321647272727275,7.49461,202005.0,9072.01,9.1
UT,2019-20,2020,Non-Hispanic Asian,,3.8321647272727275,7.49461,202005.0,9072.01,9.1
UT,2020-21,2021,Overall,46.4,0.9552148529411765,1.2881,202048.0,9915.34,8.8
UT,2020-21,2021,Non-Hispanic White,48.9,0.9552148529411765,1.2881,202048.0,9915.34,8.8
UT,2020-21,2021,Non-Hispanic Black,44.3,0.9552148529411765,1.2881,202048.0,9915.34,8.8
UT,2020-21,2021,Hispanic,36.4,0.9552148529411765,1.2881,202048.0,9915.34,8.8
UT,2020-21,2021,Non-Hispanic Asian,,0.9552148529411765,1.2881,202048.0,9915.34,8.8
UT,2021-22,2022,Overall,43.7,2.713389696969697,4.16064,202152.0,10314.68,8.5
UT,2021-22,2022,Non-Hispanic White,45.9,2.713389696969697,4.16064,202152.0,10314.68,8.5
UT,2021-22,2022,Non-Hispanic Black,50.8,2.713389696969697,4.16064,202152.0,10314.68,8.5
UT,2021-22,2022,Hispanic,36.1,2.713389696969697,4.16064,202152.0,10314.68,8.5
UT,2021-22,2022,Non-Hispanic Asian,,2.713389696969697,4.16064,202152.0,10314.68,8.5
UT,2022-23,2023,Overall,41.8,3.008475757575758,5.88293,202251.0,11400.18,8.6
UT,2022-23,2023,Non-Hispanic White,43.6,3.008475757575758,5.88293,202251.0,11400.18,8.6
UT,2022-23,2023,Non-Hispanic Black,43.4,3.008475757575758,5.88293,202251.0,11400.18,8.6
UT,2022-23,2023,Hispanic,32.2,3.008475757575758,5.88293,202251.0,11400.18,8.6
UT,2022-23,2023,Non-Hispanic Asian,,3.008475757575758,5.88293,202251.0,11400.18,8.6
VA,2013-14,2014,Overall,45.2,2.280589090909091,4.6483,201403.0,8387.06,11.5
VA,2013-14,2014,Non-Hispanic White,47.3,2.280589090909091,4.6483,201403.0,8387.06,11.5
VA,2013-14,2014,Non-Hispanic Black,37.9,2.280589090909091,4.6483,201403.0,8387.06,11.5
VA,2013-14,2014,Hispanic,42.7,2.280589090909091,4.6483,201403.0,8387.06,11.5
VA,2013-14,2014,Non-Hispanic Asian,,2.280589090909091,4.6483,201403.0,8387.06,11.5
VA,2014-15,2015,Overall,46.3,2.800498529411765,9.87439,201452.0,8655.39,11.5
VA,2014-15,2015,Non-Hispanic White,48.9,2.800498529411765,9.87439,201452.0,8655.39,11.5
VA,2014-15,2015,Non-Hispanic Black,42.5,2.800498529411765,9.87439,201452.0,8655.39,11.5
VA,2014-15,2015,Hispanic,43.8,2.800498529411765,9.87439,201452.0,8655.39,11.5
VA,2014-15,2015,Non-Hispanic Asian,,2.800498529411765,9.87439,201452.0,8655.39,11.5
VA,2015-16,2016,Overall,43.9,2.299741212121212,3.94309,201610.0,8760.89,11.4
VA,2015-16,2016,Non-Hispanic White,46.1,2.299741212121212,3.94309,201610.0,8760.89,11.4
VA,2015-16,2016,Non-Hispanic Black,39.8,2.299741212121212,3.94309,201610.0,8760.89,11.4
VA,2015-16,2016,Hispanic,37.9,2.299741212121212,3.94309,201610.0,8760.89,11.4
VA,2015-16,2016,Non-Hispanic Asian,,2.299741212121212,3.94309,201610.0,8760.89,11.4
VA,2016-17,2017,Overall,43.0,2.7814883636363636,6.67057,201708.0,8995.71,11.2
VA,2016-17,2017,Non-Hispanic White,45.7,2.7814883636363636,6.67057,201708.0,8995.71,11.2
VA,2016-17,2017,Non-Hispanic Black,36.4,2.7814883636363636,6.67057,201708.0,8995.71,11.2
VA,2016-17,2017,Hispanic,43.6,2.7814883636363636,6.67057,201708.0,8995.71,11.2
VA,2016-17,2017,Non-Hispanic Asian,,2.7814883636363636,6.67057,201708.0,8995.71,11.2
VA,2017-18,2018,Overall,40.9,3.75613596969697,10.929,201806.0,9331.57,10.9
VA,2017-18,2018,Non-Hispanic White,44.2,3.75613596969697,10.929,201806.0,9331.57,10.9
VA,2017-18,2018,Non-Hispanic Black,33.8,3.75613596969697,10.929,201806.0,9331.57,10.9
VA,2017-18,2018,Hispanic,33.5,3.75613596969697,10.929,201806.0,9331.57,10.9
VA,2017-18,2018,Non-Hispanic Asian,,3.75613596969697,10.929,201806.0,9331.57,10.9
VA,2018-19,2019,Overall,47.3,3.5879766666666666,7.80574,201908.0,9572.35,10.6
VA,2018-19,2019,Non-Hispanic White,51.5,3.5879766666666666,7.80574,201908.0,9572.35,10.6
VA,2018-19,2019,Non-Hispanic Black,38.0,3.5879766666666666,7.80574,201908.0,9572.35,10.6
VA,2018-19,2019,Hispanic,40.0,3.5879766666666666,7.80574,201908.0,9572.35,10.6
VA,2018-19,2019,Non-Hispanic Asian,,3.5879766666666666,7.80574,201908.0,9572.35,10.6
VA,2019-20,2020,Overall,51.2,4.564372121212121,8.92799,202006.0,8978.15,10.0
VA,2019-20,2020,Non-Hispanic White,55.2,4.564372121212121,8.92799,202006.0,8978.15,10.0
VA,2019-20,2020,Non-Hispanic Black,43.2,4.564372121212121,8.92799,202006.0,8978.15,10.0
VA,2019-20,2020,Hispanic,45.3,4.564372121212121,8.92799,202006.0,8978.15,10.0
VA,2019-20,2020,Non-Hispanic Asian,,4.564372121212121,8.92799,202006.0,8978.15,10.0
VA,2020-21,2021,Overall,49.2,1.1437433235294119,1.82975,202053.0,9700.23,9.9
VA,2020-21,2021,Non-Hispanic White,54.9,1.1437433235294119,1.82975,202053.0,9700.23,9.9
