REGION TYPE,REGION,YEAR,WEEK,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS,IS_IMPUTED
States,Alabama,2019,28,272,72,37903,False
States,Alaska,2019,28,64,15,4669,False
States,Arizona,2019,28,106,20,9488,False
States,Arkansas,2019,28,4,6,1468,False
States,California,2019,28,343,76,38118,False
States,Colorado,2019,28,387,70,40321,False
States,Connecticut,2019,28,0,4,250,False
States,Delaware,2019,28,0,5,1363,False
States,District of Columbia,2019,28,149,5,12910,False
States,Florida,2019,28,82,54,13617,False
States,Georgia,2019,28,679,86,72759,False
States,Hawaii,2019,28,20,16,1567,False
States,Idaho,2019,28,0,1,299,False
States,Illinois,2019,28,195,75,33962,False
States,Indiana,2019,28,7,17,2551,False
States,Iowa,2019,28,15,13,3826,False
States,Kansas,2019,28,42,19,10711,False
States,Kentucky,2019,28,16,15,6263,False
States,Louisiana,2019,28,780,89,44322,False
States,Maine,2019,28,89,46,15932,False
States,Maryland,2019,28,6,13,4077,False
States,Massachusetts,2019,28,293,43,46052,False
States,Michigan,2019,28,81,75,21568,False
States,Minnesota,2019,28,61,21,5838,False
States,Mississippi,2019,28,138,46,15306,False
States,Missouri,2019,28,3,14,1757,False
States,Montana,2019,28,33,24,5970,False
States,Nebraska,2019,28,61,40,7836,False
States,Nevada,2019,28,44,27,9022,False
States,New Hampshire,2019,28,6,13,1459,False
States,New Jersey,2019,28,529,38,32696,False
States,New Mexico,2019,28,104,41,17784,False
States,New York,2019,28,374,124,61700,False
States,North Carolina,2019,28,330,136,95622,False
States,North Dakota,2019,28,12,11,3486,False
States,Ohio,2019,28,57,29,10149,False
States,Oklahoma,2019,28,22,14,6083,False
States,Oregon,2019,28,164,70,34699,False
States,Pennsylvania,2019,28,233,121,48268,False
States,Rhode Island,2019,28,2,23,3956,False
States,South Carolina,2019,28,77,22,12500,False
States,South Dakota,2019,28,56,30,11112,False
States,Tennessee,2019,28,25,46,5080,False
States,Texas,2019,28,254,58,15531,False
States,Utah,2019,28,217,50,18122,False
States,Vermont,2019,28,26,11,4967,False
States,Virginia,2019,28,745,121,82700,False
States,Washington,2019,28,13,19,3674,False
States,West Virginia,2019,28,16,15,6166,False
States,Wisconsin,2019,28,144,37,20449,False
States,Wyoming,2019,28,3,13,2542,False
States,Puerto Rico,2019,28,93,5,1620,False
States,Virgin Islands,2019,28,2,3,925,False
States,New York City,2019,28,948,33,87250,False
States,Alabama,2019,29,287,72,36395,False
States,Alaska,2019,29,52,16,4370,False
States,Arizona,2019,29,83,21,9740,False
States,Arkansas,2019,29,13,8,1974,False
States,California,2019,29,344,76,37730,False
States,Colorado,2019,29,399,70,39902,False
States,Connecticut,2019,29,0,4,243,False
States,Delaware,2019,29,0,5,1305,False
States,District of Columbia,2019,29,145,5,13000,False
States,Florida,2019,29,65,53,13794,False
States,Georgia,2019,29,628,91,70110,False
States,Hawaii,2019,29,9,15,1131,False
States,Idaho,2019,29,0,1,271,False
States,Illinois,2019,29,197,77,37936,False
States,Indiana,2019,29,14,18,2604,False
States,Iowa,2019,29,9,13,3777,False
States,Kansas,2019,29,70,19,10588,False
States,Kentucky,2019,29,27,15,6035,False
States,Louisiana,2019,29,739,90,45199,False
States,Maine,2019,29,69,46,15383,False
States,Maryland,2019,29,10,13,3955,False
States,Massachusetts,2019,29,297,42,44231,False
States,Michigan,2019,29,47,67,18793,False
States,Minnesota,2019,29,54,21,5737,False
States,Mississippi,2019,29,136,46,15259,False
States,Missouri,2019,29,0,13,1637,False
States,Montana,2019,29,28,25,5847,False
States,Nebraska,2019,29,77,41,7846,False
States,Nevada,2019,29,50,25,8739,False
States,New Hampshire,2019,29,9,11,1082,False
States,New Jersey,2019,29,466,42,32391,False
States,New Mexico,2019,29,100,41,17476,False
States,New York,2019,29,297,123,59772,False
States,North Carolina,2019,29,303,136,95072,False
States,North Dakota,2019,29,7,10,3253,False
States,Ohio,2019,29,63,28,10109,False
States,Oklahoma,2019,29,23,14,6046,False
States,Oregon,2019,29,128,70,34635,False
States,Pennsylvania,2019,29,215,122,48713,False
States,Rhode Island,2019,29,2,23,3945,False
States,South Carolina,2019,29,84,23,13365,False
States,South Dakota,2019,29,61,31,16570,False
States,Tennessee,2019,29,20,45,4894,False
States,Texas,2019,29,281,96,20791,False
States,Utah,2019,29,234,50,17809,False
States,Vermont,2019,29,21,11,4894,False
States,Virginia,2019,29,701,122,80556,False
States,Washington,2019,29,10,19,3773,False
States,West Virginia,2019,29,30,16,6763,False
States,Wisconsin,2019,29,154,32,18549,False
States,Wyoming,2019,29,0,13,2456,False
States,Puerto Rico,2019,29,123,7,2582,False
States,Virgin Islands,2019,29,2,3,906,False
States,New York City,2019,29,928,36,85021,False
States,Alabama,2019,30,292,74,36212,False
States,Alaska,2019,30,68,15,4329,False
States,Arizona,2019,30,34,15,8188,False
States,Arkansas,2019,30,11,7,1755,False
States,California,2019,30,345,74,38376,False
States,Colorado,2019,30,338,70,40036,False
States,Connecticut,2019,30,0,4,333,False
States,Delaware,2019,30,0,5,1270,False
States,District of Columbia,2019,30,125,5,13140,False
States,Florida,2019,30,70,50,13249,False
States,Georgia,2019,30,726,95,73942,False
States,Hawaii,2019,30,15,15,1137,False
States,Idaho,2019,30,0,1,107,False
States,Illinois,2019,30,193,76,33365,False
States,Indiana,2019,30,6,17,2261,False
States,Iowa,2019,30,7,12,3400,False
States,Kansas,2019,30,47,19,10666,False
States,Kentucky,2019,30,24,15,5967,False
States,Louisiana,2019,30,697,87,42283,False
States,Maine,2019,30,81,46,15969,False
States,Maryland,2019,30,6,12,3198,False
States,Massachusetts,2019,30,257,42,44053,False
States,Michigan,2019,30,73,71,20550,False
States,Minnesota,2019,30,81,19,5513,False
States,Mississippi,2019,30,128,46,13493,False
States,Missouri,2019,30,1,14,1614,False
States,Montana,2019,30,25,25,6109,False
States,Nebraska,2019,30,77,40,7422,False
States,Nevada,2019,30,35,26,8631,False
States,New Hampshire,2019,30,1,13,1379,False
States,New Jersey,2019,30,430,40,32392,False
States,New Mexico,2019,30,86,41,15210,False
States,New York,2019,30,298,124,58401,False
States,North Carolina,2019,30,314,137,93510,False
States,North Dakota,2019,30,13,11,3367,False
States,Ohio,2019,30,54,30,10036,False
States,Oklahoma,2019,30,16,11,5124,False
States,Oregon,2019,30,122,70,33640,False
States,Pennsylvania,2019,30,239,121,47897,False
States,Rhode Island,2019,30,0,22,3616,False
States,South Carolina,2019,30,71,22,12770,False
States,South Dakota,2019,30,54,31,17037,False
States,Tennessee,2019,30,25,44,4836,False
States,Texas,2019,30,317,94,20060,False
States,Utah,2019,30,239,50,17782,False
States,Vermont,2019,30,27,10,4855,False
States,Virginia,2019,30,655,126,81794,False
States,Washington,2019,30,13,19,3772,False
States,West Virginia,2019,30,12,16,6620,False
States,Wisconsin,2019,30,113,37,17682,False
States,Wyoming,2019,30,1,13,2422,False
States,Puerto Rico,2019,30,34,5,1829,False
States,Virgin Islands,2019,30,1,2,616,False
States,New York City,2019,30,858,31,83293,False
States,Alabama,2019,31,316,74,36183,False
States,Alaska,2019,31,91,17,5218,False
States,Arizona,2019,31,41,16,8382,False
States,Arkansas,2019,31,10,5,1435,False
States,California,2019,31,315,75,37742,False
States,Colorado,2019,31,374,70,40607,False
States,Connecticut,2019,31,0,4,368,False
States,Delaware,2019,31,0,5,1356,False
States,District of Columbia,2019,31,126,5,12880,False
States,Florida,2019,31,71,51,13793,False
States,Georgia,2019,31,703,93,72229,False
States,Hawaii,2019,31,9,14,1060,False
States,Idaho,2019,31,0,1,66,False
States,Illinois,2019,31,187,75,32997,False
States,Indiana,2019,31,10,16,2358,False
States,Iowa,2019,31,14,12,3425,False
States,Kansas,2019,31,48,19,10445,False
States,Kentucky,2019,31,14,15,5899,False
States,Louisiana,2019,31,721,89,43875,False
States,Maine,2019,31,53,46,15373,False
States,Maryland,2019,31,4,11,2448,False
States,Massachusetts,2019,31,256,42,44249,False
States,Michigan,2019,31,57,72,18208,False
States,Minnesota,2019,31,77,19,5513,False
States,Mississippi,2019,31,146,44,14978,False
States,Missouri,2019,31,0,14,1723,False
States,Montana,2019,31,21,25,5838,False
States,Nebraska,2019,31,62,42,8063,False
States,Nevada,2019,31,34,27,8748,False
States,New Hampshire,2019,31,4,13,1578,False
States,New Jersey,2019,31,446,43,32476,False
States,New Mexico,2019,31,91,41,17904,False
States,New York,2019,31,296,124,59628,False
States,North Carolina,2019,31,319,137,92440,False
States,North Dakota,2019,31,31,10,3303,False
States,Ohio,2019,31,44,33,10277,False
States,Oklahoma,2019,31,23,13,5313,False
States,Oregon,2019,31,125,70,33577,False
States,Pennsylvania,2019,31,220,121,46313,False
States,Rhode Island,2019,31,1,23,3905,False
States,South Carolina,2019,31,81,22,12736,False
States,South Dakota,2019,31,64,31,16884,False
States,Tennessee,2019,31,37,50,5671,False
States,Texas,2019,31,281,94,21000,False
States,Utah,2019,31,207,50,19043,False
States,Vermont,2019,31,37,11,4828,False
States,Virginia,2019,31,633,124,80500,False
States,Washington,2019,31,7,19,3791,False
States,West Virginia,2019,31,21,15,6580,False
States,Wisconsin,2019,31,96,36,17527,False
States,Wyoming,2019,31,0,12,2315,False
States,Puerto Rico,2019,31,84,6,1981,False
States,Virgin Islands,2019,31,1,2,567,False
States,New York City,2019,31,965,30,82572,False
States,Alabama,2019,32,279,72,36547,False
States,Alaska,2019,32,55,17,5203,False
States,Arizona,2019,32,211,43,14581,False
States,Arkansas,2019,32,8,7,1771,False
States,California,2019,32,370,71,37140,False
States,Colorado,2019,32,361,70,41053,False
States,Connecticut,2019,32,0,4,401,False
States,Delaware,2019,32,0,5,1174,False
States,District of Columbia,2019,32,29,4,10569,False
States,Florida,2019,32,57,54,14770,False
States,Georgia,2019,32,782,93,74562,False
States,Hawaii,2019,32,10,15,1281,False
States,Idaho,2019,32,0,1,74,False
States,Illinois,2019,32,191,75,32774,False
States,Indiana,2019,32,11,15,2279,False
States,Iowa,2019,32,9,12,3469,False
States,Kansas,2019,32,48,19,10721,False
States,Kentucky,2019,32,13,15,6050,False
States,Louisiana,2019,32,804,90,46471,False
States,Maine,2019,32,71,46,15118,False
States,Maryland,2019,32,8,13,4071,False
States,Massachusetts,2019,32,276,43,43949,False
States,Michigan,2019,32,61,68,17847,False
States,Minnesota,2019,32,70,19,5942,False
States,Mississippi,2019,32,152,44,13605,False
States,Missouri,2019,32,2,14,1744,False
States,Montana,2019,32,25,25,5885,False
States,Nebraska,2019,32,68,42,8216,False
States,Nevada,2019,32,35,26,8693,False
States,New Hampshire,2019,32,8,13,1334,False
States,New Jersey,2019,32,445,43,31500,False
States,New Mexico,2019,32,79,41,17927,False
States,New York,2019,32,317,124,54431,False
States,North Carolina,2019,32,302,135,92732,False
States,North Dakota,2019,32,19,11,2082,False
States,Ohio,2019,32,51,30,10026,False
States,Oklahoma,2019,32,19,12,5164,False
States,Oregon,2019,32,123,70,33749,False
States,Pennsylvania,2019,32,206,120,47231,False
States,Rhode Island,2019,32,0,21,3057,False
States,South Carolina,2019,32,90,21,12624,False
States,South Dakota,2019,32,55,31,16389,False
States,Tennessee,2019,32,46,50,5811,False
States,Texas,2019,32,253,93,21374,False
States,Utah,2019,32,223,50,18445,False
States,Vermont,2019,32,18,10,4539,False
States,Virginia,2019,32,646,130,83150,False
States,Washington,2019,32,9,19,3776,False
States,West Virginia,2019,32,26,15,7099,False
States,Wisconsin,2019,32,82,35,17723,False
States,Wyoming,2019,32,2,13,2714,False
States,Puerto Rico,2019,32,118,7,2605,False
States,Virgin Islands,2019,32,1,2,586,False
States,New York City,2019,32,894,28,81719,False
States,Alabama,2019,33,411,73,38425,False
States,Alaska,2019,33,77,17,5226,False
States,Arizona,2019,33,266,44,15660,False
States,Arkansas,2019,33,16,7,1859,False
States,California,2019,33,311,70,38076,False
States,Colorado,2019,33,457,70,40502,False
States,Connecticut,2019,33,3,4,895,False
States,Delaware,2019,33,0,5,1335,False
States,District of Columbia,2019,33,140,5,13259,False
States,Florida,2019,33,64,54,13950,False
States,Georgia,2019,33,1210,94,78966,False
States,Hawaii,2019,33,5,14,1096,False
States,Idaho,2019,33,0,1,60,False
States,Illinois,2019,33,161,75,33800,False
States,Indiana,2019,33,9,16,2553,False
States,Iowa,2019,33,9,12,3896,False
States,Kansas,2019,33,43,19,11100,False
States,Kentucky,2019,33,29,15,6156,False
States,Louisiana,2019,33,858,89,47737,False
States,Maine,2019,33,65,46,15017,False
States,Maryland,2019,33,4,12,4040,False
States,Massachusetts,2019,33,230,42,43418,False
States,Michigan,2019,33,68,71,19102,False
States,Minnesota,2019,33,75,18,5446,False
States,Mississippi,2019,33,160,44,14399,False
States,Missouri,2019,33,1,14,2208,False
States,Montana,2019,33,22,25,5890,False
States,Nebraska,2019,33,74,42,8224,False
States,Nevada,2019,33,34,24,8409,False
States,New Hampshire,2019,33,8,13,1477,False
States,New Jersey,2019,33,493,42,31958,False
States,New Mexico,2019,33,110,42,18862,False
States,New York,2019,33,279,124,57181,False
States,North Carolina,2019,33,333,136,94615,False
States,North Dakota,2019,33,20,10,3281,False
States,Ohio,2019,33,54,31,10048,False
States,Oklahoma,2019,33,27,13,5743,False
States,Oregon,2019,33,123,69,33525,False
States,Pennsylvania,2019,33,215,119,45564,False
States,Rhode Island,2019,33,3,22,3327,False
States,South Carolina,2019,33,64,21,12936,False
States,South Dakota,2019,33,56,30,17588,False
States,Tennessee,2019,33,38,46,5612,False
States,Texas,2019,33,198,89,22518,False
States,Utah,2019,33,194,50,18292,False
States,Vermont,2019,33,11,8,3152,False
States,Virginia,2019,33,697,133,86086,False
States,Washington,2019,33,3,19,3981,False
States,West Virginia,2019,33,27,15,6519,False
States,Wisconsin,2019,33,92,36,17621,False
States,Wyoming,2019,33,5,13,2862,False
States,Puerto Rico,2019,33,77,9,2360,False
States,Virgin Islands,2019,33,2,2,542,False
States,New York City,2019,33,1056,64,90159,False
States,Alabama,2019,34,530,73,37607,False
States,Alaska,2019,34,64,17,5334,False
States,Arizona,2019,34,218,38,13766,False
States,Arkansas,2019,34,27,8,2330,False
States,California,2019,34,310,72,39475,False
States,Colorado,2019,34,550,70,39934,False
States,Connecticut,2019,34,7,4,1248,False
States,Delaware,2019,34,0,5,1008,False
States,District of Columbia,2019,34,130,5,13037,False
States,Florida,2019,34,100,53,14636,False
States,Georgia,2019,34,1454,90,78067,False
States,Hawaii,2019,34,21,15,1621,False
States,Idaho,2019,34,0,1,70,False
States,Illinois,2019,34,150,73,32899,False
States,Indiana,2019,34,8,16,2899,False
States,Iowa,2019,34,8,13,4460,False
States,Kansas,2019,34,53,19,11422,False
States,Kentucky,2019,34,36,16,6604,False
States,Louisiana,2019,34,1150,88,48222,False
States,Maine,2019,34,97,46,15080,False
States,Maryland,2019,34,5,12,4087,False
States,Massachusetts,2019,34,258,43,43456,False
States,Michigan,2019,34,69,71,19097,False
States,Minnesota,2019,34,67,18,5296,False
States,Mississippi,2019,34,266,47,16835,False
States,Missouri,2019,34,5,14,2719,False
States,Montana,2019,34,26,25,5895,False
States,Nebraska,2019,34,113,41,8274,False
States,Nevada,2019,34,26,24,9079,False
States,New Hampshire,2019,34,5,13,1464,False
States,New Jersey,2019,34,497,43,31732,False
States,New Mexico,2019,34,173,43,21958,False
States,New York,2019,34,278,124,56453,False
States,North Carolina,2019,34,378,135,94866,False
States,North Dakota,2019,34,25,11,3501,False
States,Ohio,2019,34,51,31,10798,False
States,Oklahoma,2019,34,29,14,6318,False
States,Oregon,2019,34,138,70,33836,False
States,Pennsylvania,2019,34,230,119,46867,False
States,Rhode Island,2019,34,5,23,3980,False
States,South Carolina,2019,34,85,23,12682,False
States,South Dakota,2019,34,52,29,11095,False
States,Tennessee,2019,34,37,48,7053,False
States,Texas,2019,34,298,92,23482,False
States,Utah,2019,34,208,50,19017,False
States,Vermont,2019,34,15,8,3004,False
States,Virginia,2019,34,821,139,87808,False
States,Washington,2019,34,17,19,4538,False
States,West Virginia,2019,34,5,12,3141,False
States,Wisconsin,2019,34,76,35,17028,False
States,Wyoming,2019,34,2,13,2714,False
States,Puerto Rico,2019,34,118,8,2309,False
States,Virgin Islands,2019,34,2,2,559,False
States,New York City,2019,34,803,26,81043,False
States,Alabama,2019,35,609,73,38200,False
States,Alaska,2019,35,127,17,5382,False
States,Arizona,2019,35,273,44,15770,False
States,Arkansas,2019,35,26,6,2284,False
States,California,2019,35,413,70,40925,False
States,Colorado,2019,35,793,70,40085,False
States,Connecticut,2019,35,9,4,1982,False
States,Delaware,2019,35,0,5,1166,False
States,District of Columbia,2019,35,153,5,13598,False
States,Florida,2019,35,143,52,16029,False
States,Georgia,2019,35,1475,93,77391,False
States,Hawaii,2019,35,25,15,1325,False
States,Idaho,2019,35,0,1,66,False
States,Illinois,2019,35,192,71,37652,False
States,Indiana,2019,35,17,16,3279,False
States,Iowa,2019,35,17,14,5448,False
States,Kansas,2019,35,89,18,11472,False
States,Kentucky,2019,35,49,15,6496,False
States,Louisiana,2019,35,1466,75,46804,False
States,Maine,2019,35,47,46,14474,False
States,Maryland,2019,35,7,12,4267,False
States,Massachusetts,2019,35,312,42,44287,False
States,Michigan,2019,35,88,73,17900,False
States,Minnesota,2019,35,62,18,6411,False
States,Mississippi,2019,35,309,45,17148,False
States,Missouri,2019,35,6,14,2822,False
States,Montana,2019,35,23,24,5745,False
States,Nebraska,2019,35,116,42,7959,False
States,Nevada,2019,35,39,24,9010,False
States,New Hampshire,2019,35,2,12,1796,False
States,New Jersey,2019,35,453,43,31174,False
States,New Mexico,2019,35,165,40,18167,False
States,New York,2019,35,282,124,55187,False
States,North Carolina,2019,35,487,134,95116,False
States,North Dakota,2019,35,17,10,3373,False
States,Ohio,2019,35,68,30,10436,False
States,Oklahoma,2019,35,39,14,6045,False
States,Oregon,2019,35,156,70,33828,False
States,Pennsylvania,2019,35,238,121,48673,False
States,Rhode Island,2019,35,4,22,4223,False
States,South Carolina,2019,35,79,23,11179,False
States,South Dakota,2019,35,85,31,17148,False
States,Tennessee,2019,35,47,46,7049,False
States,Texas,2019,35,450,94,24437,False
States,Utah,2019,35,254,50,19437,False
States,Vermont,2019,35,14,9,3245,False
States,Virginia,2019,35,905,147,92507,False
States,Washington,2019,35,4,19,4513,False
States,West Virginia,2019,35,7,12,4459,False
States,Wisconsin,2019,35,113,36,18042,False
States,Wyoming,2019,35,4,13,2660,False
States,Puerto Rico,2019,35,121,8,2800,False
States,Virgin Islands,2019,35,0,2,524,False
States,New York City,2019,35,938,55,83835,False
States,Alabama,2019,36,690,70,38097,False
States,Alaska,2019,36,146,17,5550,False
States,Arizona,2019,36,294,45,14764,False
States,Arkansas,2019,36,28,8,2445,False
States,California,2019,36,385,73,37765,False
States,Colorado,2019,36,773,70,36052,False
States,Connecticut,2019,36,35,4,2442,False
States,Delaware,2019,36,0,5,922,False
States,District of Columbia,2019,36,122,5,11844,False
States,Florida,2019,36,161,53,12927,False
States,Georgia,2019,36,1624,89,77620,False
States,Hawaii,2019,36,32,15,1205,False
States,Idaho,2019,36,0,1,60,False
States,Illinois,2019,36,243,70,31236,False
States,Indiana,2019,36,16,15,2354,False
States,Iowa,2019,36,17,14,4594,False
States,Kansas,2019,36,105,19,11524,False
States,Kentucky,2019,36,60,16,6403,False
States,Louisiana,2019,36,1621,77,49460,False
States,Maine,2019,36,64,46,13859,False
States,Maryland,2019,36,2,11,3067,False
States,Massachusetts,2019,36,326,45,41654,False
States,Michigan,2019,36,186,77,21773,False
States,Minnesota,2019,36,57,18,5390,False
States,Mississippi,2019,36,339,47,17941,False
States,Missouri,2019,36,12,14,2472,False
States,Montana,2019,36,25,24,5893,False
States,Nebraska,2019,36,74,42,6816,False
States,Nevada,2019,36,52,25,8938,False
States,New Hampshire,2019,36,3,12,1448,False
States,New Jersey,2019,36,443,42,31562,False
States,New Mexico,2019,36,213,41,21299,False
States,New York,2019,36,302,125,55985,False
States,North Carolina,2019,36,637,139,97638,False
States,North Dakota,2019,36,30,10,3474,False
States,Ohio,2019,36,78,31,9965,False
States,Oklahoma,2019,36,37,14,5979,False
States,Oregon,2019,36,154,70,33728,False
States,Pennsylvania,2019,36,417,115,60415,False
States,Rhode Island,2019,36,8,22,4254,False
States,South Carolina,2019,36,105,23,10040,False
States,South Dakota,2019,36,105,31,15260,False
States,Tennessee,2019,36,66,46,6021,False
States,Texas,2019,36,451,93,23076,False
States,Utah,2019,36,314,50,18763,False
States,Vermont,2019,36,20,9,3219,False
States,Virginia,2019,36,989,145,92089,False
States,Washington,2019,36,8,19,4611,False
States,West Virginia,2019,36,15,14,3932,False
States,Wisconsin,2019,36,133,37,18166,False
States,Wyoming,2019,36,2,12,2263,False
States,Puerto Rico,2019,36,133,8,2838,False
States,Virgin Islands,2019,36,6,2,588,False
States,New York City,2019,36,1000,64,89061,False
States,Alabama,2019,37,688,73,38206,False
States,Alaska,2019,37,145,17,5496,False
States,Arizona,2019,37,253,45,16091,False
States,Arkansas,2019,37,32,8,2971,False
States,California,2019,37,480,78,42910,False
States,Colorado,2019,37,917,70,39702,False
States,Connecticut,2019,37,67,4,2674,False
States,Delaware,2019,37,0,5,1375,False
States,District of Columbia,2019,37,227,5,14811,False
States,Florida,2019,37,177,55,15443,False
States,Georgia,2019,37,1556,94,80369,False
States,Hawaii,2019,37,32,15,1588,False
States,Idaho,2019,37,0,1,60,False
States,Illinois,2019,37,360,71,34781,False
States,Indiana,2019,37,17,15,3266,False
States,Iowa,2019,37,7,15,5906,False
States,Kansas,2019,37,105,19,11926,False
States,Kentucky,2019,37,59,17,6999,False
States,Louisiana,2019,37,1602,95,53154,False
States,Maine,2019,37,83,46,14091,False
States,Maryland,2019,37,11,13,4615,False
States,Massachusetts,2019,37,380,45,46543,False
States,Michigan,2019,37,230,76,23747,False
States,Minnesota,2019,37,116,19,7650,False
States,Mississippi,2019,37,308,45,16037,False
States,Missouri,2019,37,25,14,3308,False
States,Montana,2019,37,42,24,6051,False
States,Nebraska,2019,37,123,43,8765,False
States,Nevada,2019,37,34,24,8978,False
States,New Hampshire,2019,37,1,11,1622,False
States,New Jersey,2019,37,589,43,33778,False
States,New Mexico,2019,37,180,40,21672,False
States,New York,2019,37,415,124,57853,False
States,North Carolina,2019,37,697,140,103421,False
States,North Dakota,2019,37,31,10,3406,False
States,Ohio,2019,37,101,30,11637,False
States,Oklahoma,2019,37,50,14,6464,False
States,Oregon,2019,37,171,70,33949,False
States,Pennsylvania,2019,37,414,119,53638,False
States,Rhode Island,2019,37,5,22,5277,False
States,South Carolina,2019,37,127,23,9418,False
States,South Dakota,2019,37,94,31,17105,False
States,Tennessee,2019,37,49,44,7186,False
States,Texas,2019,37,544,93,25337,False
States,Utah,2019,37,305,50,19893,False
States,Vermont,2019,37,17,9,3251,False
States,Virginia,2019,37,1264,149,98795,False
States,Washington,2019,37,13,15,4728,False
States,West Virginia,2019,37,21,13,4349,False
States,Wisconsin,2019,37,239,37,21967,False
States,Wyoming,2019,37,5,12,2556,False
States,Puerto Rico,2019,37,112,5,1879,False
States,Virgin Islands,2019,37,1,2,640,False
States,New York City,2019,37,1310,64,95246,False
States,Alabama,2019,38,616,70,36991,False
States,Alaska,2019,38,117,17,5328,False
States,Arizona,2019,38,300,46,16001,False
States,Arkansas,2019,38,33,8,3125,False
States,California,2019,38,480,78,42066,False
States,Colorado,2019,38,918,70,39779,False
States,Connecticut,2019,38,46,4,2668,False
States,Delaware,2019,38,0,5,1220,False
States,District of Columbia,2019,38,199,5,14458,False
States,Florida,2019,38,150,50,15306,False
States,Georgia,2019,38,1559,93,79373,False
States,Hawaii,2019,38,40,14,1436,False
States,Idaho,2019,38,0,2,502,False
States,Illinois,2019,38,331,74,41104,False
States,Indiana,2019,38,28,16,3385,False
States,Iowa,2019,38,21,15,5683,False
States,Kansas,2019,38,93,19,11871,False
States,Kentucky,2019,38,92,18,7323,False
States,Louisiana,2019,38,1703,96,53142,False
States,Maine,2019,38,104,46,14684,False
States,Maryland,2019,38,16,12,4803,False
States,Massachusetts,2019,38,433,46,47609,False
States,Michigan,2019,38,208,76,23214,False
States,Minnesota,2019,38,169,20,6513,False
States,Mississippi,2019,38,319,47,17619,False
States,Missouri,2019,38,14,14,2680,False
States,Montana,2019,38,47,24,5834,False
States,Nebraska,2019,38,114,43,8895,False
States,Nevada,2019,38,35,24,8953,False
States,New Hampshire,2019,38,0,11,1729,False
States,New Jersey,2019,38,684,44,34291,False
States,New Mexico,2019,38,175,39,21276,False
States,New York,2019,38,502,125,58824,False
States,North Carolina,2019,38,868,139,100533,False
States,North Dakota,2019,38,25,9,3468,False
States,Ohio,2019,38,86,26,10769,False
States,Oklahoma,2019,38,59,12,4970,False
States,Oregon,2019,38,251,72,35471,False
States,Pennsylvania,2019,38,422,116,51409,False
States,Rhode Island,2019,38,14,22,5973,False
States,South Carolina,2019,38,171,23,9187,False
States,South Dakota,2019,38,49,23,7711,False
States,Tennessee,2019,38,50,45,6848,False
States,Texas,2019,38,386,78,20954,False
States,Utah,2019,38,300,50,19968,False
States,Vermont,2019,38,27,9,3394,False
States,Virginia,2019,38,1573,155,102135,False
States,Washington,2019,38,0,15,1399,False
States,West Virginia,2019,38,10,11,3307,False
States,Wisconsin,2019,38,276,36,22907,False
States,Wyoming,2019,38,4,10,2403,False
States,Puerto Rico,2019,38,115,9,2971,False
States,Virgin Islands,2019,38,2,2,688,False
States,New York City,2019,38,1743,65,93987,False
States,Alabama,2019,39,699,70,36441,False
States,Alaska,2019,39,16,6,1602,False
States,Arizona,2019,39,207,21,12333,False
States,Arkansas,2019,39,25,9,3206,False
States,California,2019,39,485,78,42728,False
States,Colorado,2019,39,879,70,39501,False
States,Connecticut,2019,39,51,5,2854,False
States,Delaware,2019,39,2,5,1237,False
States,District of Columbia,2019,39,271,5,14779,False
States,Florida,2019,39,135,53,15885,False
States,Georgia,2019,39,1771,88,76522,False
States,Hawaii,2019,39,42,13,1339,False
States,Idaho,2019,39,3,2,558,False
States,Illinois,2019,39,334,68,31589,False
States,Indiana,2019,39,24,15,3386,False
States,Iowa,2019,39,19,15,6168,False
States,Kansas,2019,39,108,21,12244,False
States,Kentucky,2019,39,104,16,6920,False
States,Louisiana,2019,39,2029,101,56698,False
States,Maine,2019,39,130,46,15157,False
States,Maryland,2019,39,10,10,3421,False
States,Massachusetts,2019,39,483,46,48604,False
States,Michigan,2019,39,194,73,23019,False
States,Minnesota,2019,39,167,20,7378,False
States,Mississippi,2019,39,344,46,18581,False
States,Missouri,2019,39,34,12,2559,False
States,Montana,2019,39,43,24,5981,False
States,Nebraska,2019,39,122,40,7702,False
States,Nevada,2019,39,82,25,9490,False
States,New Hampshire,2019,39,3,11,1682,False
States,New Jersey,2019,39,754,43,34599,False
States,New Mexico,2019,39,191,43,21565,False
States,New York,2019,39,561,124,58916,False
States,North Carolina,2019,39,980,138,101487,False
States,North Dakota,2019,39,47,10,3490,False
States,Ohio,2019,39,92,30,12517,False
States,Oklahoma,2019,39,75,14,6128,False
States,Oregon,2019,39,280,71,35614,False
States,Pennsylvania,2019,39,493,116,51457,False
States,Rhode Island,2019,39,17,23,6209,False
States,South Carolina,2019,39,133,23,8595,False
States,South Dakota,2019,39,120,31,16728,False
States,Tennessee,2019,39,75,47,7731,False
States,Texas,2019,39,521,92,25137,False
States,Utah,2019,39,296,50,20971,False
States,Vermont,2019,39,30,9,3357,False
States,Virginia,2019,39,1741,156,105537,False
States,Washington,2019,39,21,7,4286,False
States,West Virginia,2019,39,21,17,5673,False
States,Wisconsin,2019,39,291,32,19894,False
States,Wyoming,2019,39,9,10,2289,False
States,Puerto Rico,2019,39,119,8,2803,False
States,Virgin Islands,2019,39,14,5,1252,False
States,New York City,2019,39,1717,67,97479,False
States,Alabama,2019,40,937,100,47411,False
